a_cpse,a_code,a_desc,b_cpse,b_code,b_desc,sim,reason
IOCL,RM-00019,Flat Washer – M16 – DIN 125 – Zinc Plated,SAIL,S100049,HEX BOLT / DIN-933 / 8.8 GR / GALVANIZED / M24x96MM,0.4365,"veto:std,thread,type"
IOCL,RM-00019,Flat Washer – M16 – DIN 125 – Zinc Plated,SAIL,S100119,FLAT WASHER / M12 / ZP / DIN-125,0.9496,veto:thread
IOCL,RM-00019,Flat Washer – M16 – DIN 125 – Zinc Plated,SAIL,S100161,SOCKET HEAD CAP SCREW / ZP / 12.9 GR / M10x35MM / DIN-912,0.4946,"veto:std,thread,type"
IOCL,RM-00008,Hex Bolt – Plain – A2-70,IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,0.5125,"veto:finish,material,type"
IOCL,RM-00008,Hex Bolt – Plain – A2-70,IOCL,RM-00001,Hex Bolt – M16 X 60 – 8.8 – DIN 931 – Black Oxide,0.5841,"veto:finish,material"
IOCL,RM-00008,Hex Bolt – Plain – A2-70,NTPC,EGW000022,"Flat Washer, M14, DIN 125",0.4066,veto:type
IOCL,RM-00008,Hex Bolt – Plain – A2-70,NTPC,EGW000026,"Stud Bolt, B-7, ASTM A193",0.5964,"veto:material,type"
IOCL,RM-00008,Hex Bolt – Plain – A2-70,NTPC,EGW000004,"Hex Bolt, M20 x 80 mm, Blk Oxide, Gr.8.8, DIN 933",0.6603,"veto:finish,material"
IOCL,RM-00008,Hex Bolt – Plain – A2-70,NTPC,EGW000002,"Hex Bolt, IS 1364, M12 x 40 mm, Zinc Pltd",0.7268,"veto:finish,material"
IOCL,RM-00008,Hex Bolt – Plain – A2-70,NTPC,EGW000001,"Hex Bolt, Blk Oxide, Gr.8.8, M16 x 60 mm",0.6638,"veto:finish,material"
IOCL,RM-00008,Hex Bolt – Plain – A2-70,NTPC,EGW000015,"Hex Nut, H.D.G., M12, Gr.8, DIN 934",0.5386,"veto:finish,material,type"
IOCL,RM-00008,Hex Bolt – Plain – A2-70,NTPC,EGW000025,"Stud Bolt, M20 x 100 mm",0.5352,veto:type
IOCL,RM-00008,Hex Bolt – Plain – A2-70,NTPC,EGW000014,"Hex Nut, Gr.A4-70, M10, Plaid Finish",0.6615,veto:type
IOCL,RM-00008,Hex Bolt – Plain – A2-70,NTPC,EGW000016,"Hex Nut, M14, H.D.G., Gr.8",0.5019,"veto:finish,material,type"
IOCL,RM-00008,Hex Bolt – Plain – A2-70,NTPC,EGW000017,"Hex Nut, M14, H.D.G., DIN 934",0.5671,"veto:finish,material,type"
IOCL,RM-00008,Hex Bolt – Plain – A2-70,NTPC,EGW000018,"Hex Nut, DIN 934, M20, H.D.G., Gr.8",0.5301,"veto:finish,material,type"
IOCL,RM-00008,Hex Bolt – Plain – A2-70,NTPC,EGW000012,"Hex Nut, M16, Zinc Pltd, DIN 934",0.5855,"veto:finish,material,type"
IOCL,RM-00008,Hex Bolt – Plain – A2-70,NTPC,EGW000011,"Hex Bolt, Gr.8.8, H.D.G., M24 x 96 mm",0.6891,"veto:finish,material"
IOCL,RM-00008,Hex Bolt – Plain – A2-70,NTPC,EGW000009,"Hex Bolt, H.D.G., DIN 933, M14 x 56 mm",0.6782,"veto:finish,material"
IOCL,RM-00008,Hex Bolt – Plain – A2-70,NTPC,EGW000003,"Hex Bolt, IS 1364, M12 x 45 mm, Gr.8.8, Zinc Pltd",0.7104,"veto:finish,material"
IOCL,RM-00008,Hex Bolt – Plain – A2-70,NTPC,EGW000013,"Hex Nut, Gr.A2-70, Plain Finish, DIN 934, M10",0.7315,veto:type
IOCL,RM-00008,Hex Bolt – Plain – A2-70,NTPC,EGW000010,"Hex Bolt, DIN 933, Gr.8.8, H.D.G., M18 x 72 mm",0.6876,"veto:finish,material"
IOCL,RM-00008,Hex Bolt – Plain – A2-70,SAIL,S100147,STUD BOLT / PLAIN / M16x80MM / B7,0.5756,veto:type
IOCL,RM-00008,Hex Bolt – Plain – A2-70,SAIL,S100070,HEX NUT / PLAIN / DIN-934 / M10 / A470,0.6387,"veto:material,type"
IOCL,RM-00008,Hex Bolt – Plain – A2-70,SAIL,S100077,HEX NUT / M12 / DIN-934 / GALVANIZED / 8 GR,0.5442,veto:type
IOCL,RM-00008,Hex Bolt – Plain – A2-70,SAIL,S100140,STUD BOLT / M20x100MM / B7 / PLAIN,0.5816,veto:type
IOCL,RM-00008,Hex Bolt – Plain – A2-70,SAIL,S100084,HEX NUT / 8 GR / DIN-934 / GALVANIZED / M12,0.5643,veto:type
IOCL,RM-00008,Hex Bolt – Plain – A2-70,SAIL,S100098,HEX NUT / DIN-934 / GALVANIZED / M18 / 8 GR,0.5577,veto:type
IOCL,RM-00008,Hex Bolt – Plain – A2-70,SAIL,S100091,HEX NUT / GALVANIZED / M14 / 8 GR / DIN-934,0.5415,veto:type
IOCL,RM-00008,Hex Bolt – Plain – A2-70,SAIL,S100028,HEX BOLT / DIN-933 / M20x80MM / BLACK / 8.8 GR,0.6444,"veto:finish,material"
IOCL,RM-00008,Hex Bolt – Plain – A2-70,SAIL,S100056,HEX NUT / M16 / ZP / 8 GR / DIN-934,0.5667,"veto:finish,material,type"
IOCL,RM-00008,Hex Bolt – Plain – A2-70,SAIL,S100105,HEX NUT / 8 GR / DIN-934 / GALVANIZED / M20,0.5507,veto:type
IOCL,RM-00008,Hex Bolt – Plain – A2-70,SAIL,S100007,HEX BOLT / 8.8 GR / BLACK / DIN-931,0.6568,"veto:finish,material"
IOCL,RM-00008,Hex Bolt – Plain – A2-70,SAIL,S100063,HEX NUT / PLAIN / M10 / DIN-934 / A270,0.6479,"veto:material,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,0.6671,"veto:finish,material,std,thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,IOCL,RM-00001,Hex Bolt – M16 X 60 – 8.8 – DIN 931 – Black Oxide,0.722,"veto:finish,material,std,thread"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,NTPC,EGW000022,"Flat Washer, M14, DIN 125",0.5558,"veto:std,thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,NTPC,EGW000027,"Socket Screw, Blk Oxide, DIN 912, Gr.12.9",0.4669,"veto:finish,material,std,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,NTPC,EGW000021,"Flat Washer, DIN 125, M12, Zinc Pltd",0.4102,"veto:finish,material,std,thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,NTPC,EGW000029,"Socket Screw, DIN 912, Gr.12.9, M10 x 35 mm",0.5628,"veto:std,thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,NTPC,EGW000026,"Stud Bolt, B-7, ASTM A193",0.5351,"veto:material,std,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,NTPC,EGW000004,"Hex Bolt, M20 x 80 mm, Blk Oxide, Gr.8.8, DIN 933",0.7091,"veto:finish,material,thread"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,NTPC,EGW000002,"Hex Bolt, IS 1364, M12 x 40 mm, Zinc Pltd",0.6216,"veto:finish,material,std,thread"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,NTPC,EGW000001,"Hex Bolt, Blk Oxide, Gr.8.8, M16 x 60 mm",0.5738,"veto:finish,material,thread"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,NTPC,EGW000015,"Hex Nut, H.D.G., M12, Gr.8, DIN 934",0.5201,"veto:finish,material,std,thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,NTPC,EGW000025,"Stud Bolt, M20 x 100 mm",0.5015,"veto:thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,NTPC,EGW000024,"Flat Washer, M18, Zinc Pltd, DIN 125",0.4391,"veto:finish,material,std,thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,NTPC,EGW000023,"Flat Washer, M14, DIN 125, Zinc Pltd",0.4053,"veto:finish,material,std,thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,NTPC,EGW000014,"Hex Nut, Gr.A4-70, M10, Plaid Finish",0.5668,"veto:thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,NTPC,EGW000016,"Hex Nut, M14, H.D.G., Gr.8",0.4015,"veto:finish,material,thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,NTPC,EGW000017,"Hex Nut, M14, H.D.G., DIN 934",0.6162,"veto:finish,material,std,thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,NTPC,EGW000019,"Flat Washer, DIN 125, M16, Zinc Pltd",0.4258,"veto:finish,material,std,thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,NTPC,EGW000018,"Hex Nut, DIN 934, M20, H.D.G., Gr.8",0.5474,"veto:finish,material,std,thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,NTPC,EGW000012,"Hex Nut, M16, Zinc Pltd, DIN 934",0.6049,"veto:finish,material,std,thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,NTPC,EGW000011,"Hex Bolt, Gr.8.8, H.D.G., M24 x 96 mm",0.6063,"veto:finish,material,thread"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,NTPC,EGW000009,"Hex Bolt, H.D.G., DIN 933, M14 x 56 mm",0.7622,"veto:finish,material,thread"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,NTPC,EGW000007,"Hex Bolt, Gr.A4-70, M12 x 50 mm, DIN 931, Plain Finimh",0.8462,"veto:std,thread"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,NTPC,EGW000008,"Hex Bolt, Gr.A4-70, Plain Finish, M12 x 50 mm",0.785,veto:thread
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,NTPC,EGW000003,"Hex Bolt, IS 1364, M12 x 45 mm, Gr.8.8, Zinc Pltd",0.6187,"veto:finish,material,std,thread"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,NTPC,EGW000013,"Hex Nut, Gr.A2-70, Plain Finish, DIN 934, M10",0.8001,"veto:std,thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,NTPC,EGW000010,"Hex Bolt, DIN 933, Gr.8.8, H.D.G., M18 x 72 mm",0.745,"veto:finish,material,thread"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,SAIL,S100021,HEX BOLT / DIN-933 / 10.9 GR / M10x40MM,0.8806,veto:thread
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,SAIL,S100042,HEX BOLT / M18x72MM / GALVANIZED / DIN-933 / 8.8 GR,0.763,veto:thread
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,SAIL,S100147,STUD BOLT / PLAIN / M16x80MM / B7,0.5393,"veto:thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,SAIL,S100070,HEX NUT / PLAIN / DIN-934 / M10 / A470,0.7747,"veto:material,std,thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,SAIL,S100077,HEX NUT / M12 / DIN-934 / GALVANIZED / 8 GR,0.5933,"veto:std,thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,SAIL,S100140,STUD BOLT / M20x100MM / B7 / PLAIN,0.5299,"veto:thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,SAIL,S100084,HEX NUT / 8 GR / DIN-934 / GALVANIZED / M12,0.6274,"veto:std,thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,SAIL,S100098,HEX NUT / DIN-934 / GALVANIZED / M18 / 8 GR,0.6068,"veto:std,thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,SAIL,S100091,HEX NUT / GALVANIZED / M14 / 8 GR / DIN-934,0.6308,"veto:std,thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,SAIL,S100028,HEX BOLT / DIN-933 / M20x80MM / BLACK / 8.8 GR,0.7834,"veto:finish,material,thread"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,SAIL,S100056,HEX NUT / M16 / ZP / 8 GR / DIN-934,0.6362,"veto:finish,material,std,thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,SAIL,S100105,HEX NUT / 8 GR / DIN-934 / GALVANIZED / M20,0.6112,"veto:std,thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,SAIL,S100154,SOCKET HEAD CAP SCREW / M10x30MM / ZP / DIN-912 / 12.9 GR,0.4527,"veto:finish,material,std,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,SAIL,S100007,HEX BOLT / 8.8 GR / BLACK / DIN-931,0.7817,"veto:finish,material,std"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,SAIL,S100063,HEX NUT / PLAIN / M10 / DIN-934 / A270,0.7935,"veto:material,std,thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,SAIL,S100112,FLAT WASHER / DIN-125 / ZP / M16,0.4074,"veto:finish,material,std,thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,SAIL,S100049,HEX BOLT / DIN-933 / 8.8 GR / GALVANIZED / M24x96MM,0.7585,veto:thread
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,SAIL,S100119,FLAT WASHER / M12 / ZP / DIN-125,0.4054,"veto:finish,material,std,thread,type"
IOCL,RM-00007,Hex Bolt – A2-70 – M10 X 30 – DIN 933 – Plain,SAIL,S100161,SOCKET HEAD CAP SCREW / ZP / 12.9 GR / M10x35MM / DIN-912,0.4457,"veto:finish,material,std,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,IOCL,RM-00001,Hex Bolt – M16 X 60 – 8.8 – DIN 931 – Black Oxide,0.6786,"veto:finish,grade,material,std,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,NTPC,EGW000022,"Flat Washer, M14, DIN 125",0.5089,"veto:std,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,NTPC,EGW000027,"Socket Screw, Blk Oxide, DIN 912, Gr.12.9",0.5761,"veto:finish,grade,material,std,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,NTPC,EGW000021,"Flat Washer, DIN 125, M12, Zinc Pltd",0.4851,"veto:finish,material,std,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,NTPC,EGW000029,"Socket Screw, DIN 912, Gr.12.9, M10 x 35 mm",0.5561,"veto:grade,std,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,NTPC,EGW000004,"Hex Bolt, M20 x 80 mm, Blk Oxide, Gr.8.8, DIN 933",0.6995,"veto:finish,grade,material,std,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,NTPC,EGW000002,"Hex Bolt, IS 1364, M12 x 40 mm, Zinc Pltd",0.5321,"veto:finish,material,std,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,NTPC,EGW000001,"Hex Bolt, Blk Oxide, Gr.8.8, M16 x 60 mm",0.5799,"veto:finish,grade,material,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,NTPC,EGW000015,"Hex Nut, H.D.G., M12, Gr.8, DIN 934",0.8493,veto:thread
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,NTPC,EGW000020,"Flat Washer, Zinc Pltd, DIN 9021",0.4401,"veto:finish,material,std,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,NTPC,EGW000024,"Flat Washer, M18, Zinc Pltd, DIN 125",0.5067,"veto:finish,material,std,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,NTPC,EGW000023,"Flat Washer, M14, DIN 125, Zinc Pltd",0.475,"veto:finish,material,std,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,NTPC,EGW000028,"Socket Screw, Zinc Pltd, Gr.12.9, M10 x 30 mm",0.418,"veto:finish,grade,material,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,NTPC,EGW000014,"Hex Nut, Gr.A4-70, M10, Plaid Finish",0.5418,veto:thread
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,NTPC,EGW000016,"Hex Nut, M14, H.D.G., Gr.8",0.751,veto:thread
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,NTPC,EGW000005,"Hex Bolt, DIN 933, M10 x 30 mm, Gr.A2-70",0.664,"veto:std,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,NTPC,EGW000017,"Hex Nut, M14, H.D.G., DIN 934",0.9103,veto:thread
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,NTPC,EGW000019,"Flat Washer, DIN 125, M16, Zinc Pltd",0.4895,"veto:finish,material,std,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,NTPC,EGW000012,"Hex Nut, M16, Zinc Pltd, DIN 934",0.7509,"veto:finish,material,thread"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,NTPC,EGW000011,"Hex Bolt, Gr.8.8, H.D.G., M24 x 96 mm",0.7369,"veto:grade,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,NTPC,EGW000006,"Hex Bolt, DIN 933, M10 x 30 mm, Gr.A4-70, Plain Finish",0.6766,"veto:finish,material,std,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,NTPC,EGW000009,"Hex Bolt, H.D.G., DIN 933, M14 x 56 mm",0.8461,"veto:std,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,NTPC,EGW000007,"Hex Bolt, Gr.A4-70, M12 x 50 mm, DIN 931, Plain Finimh",0.6056,"veto:finish,material,std,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,NTPC,EGW000008,"Hex Bolt, Gr.A4-70, Plain Finish, M12 x 50 mm",0.5268,"veto:finish,material,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,NTPC,EGW000003,"Hex Bolt, IS 1364, M12 x 45 mm, Gr.8.8, Zinc Pltd",0.5405,"veto:finish,grade,material,std,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,NTPC,EGW000013,"Hex Nut, Gr.A2-70, Plain Finish, DIN 934, M10",0.7665,"veto:finish,material,thread"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,NTPC,EGW000010,"Hex Bolt, DIN 933, Gr.8.8, H.D.G., M18 x 72 mm",0.8128,"veto:grade,std,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,SAIL,S100021,HEX BOLT / DIN-933 / 10.9 GR / M10x40MM,0.7063,"veto:grade,std,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,SAIL,S100035,HEX BOLT / PLAIN / M10x30MM,0.5029,"veto:finish,material,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,SAIL,S100042,HEX BOLT / M18x72MM / GALVANIZED / DIN-933 / 8.8 GR,0.7919,"veto:grade,std,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,SAIL,S100070,HEX NUT / PLAIN / DIN-934 / M10 / A470,0.7741,"veto:finish,material,thread"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,SAIL,S100077,HEX NUT / M12 / DIN-934 / GALVANIZED / 8 GR,0.8543,veto:thread
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,SAIL,S100084,HEX NUT / 8 GR / DIN-934 / GALVANIZED / M12,0.8647,veto:thread
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,SAIL,S100098,HEX NUT / DIN-934 / GALVANIZED / M18 / 8 GR,0.854,veto:thread
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,SAIL,S100091,HEX NUT / GALVANIZED / M14 / 8 GR / DIN-934,0.8888,veto:thread
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,SAIL,S100126,FLAT WASHER / ZP / DIN-125 / M14,0.4295,"veto:finish,material,std,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,SAIL,S100028,HEX BOLT / DIN-933 / M20x80MM / BLACK / 8.8 GR,0.7289,"veto:finish,grade,material,std,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,SAIL,S100056,HEX NUT / M16 / ZP / 8 GR / DIN-934,0.7693,"veto:finish,material,thread"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,SAIL,S100154,SOCKET HEAD CAP SCREW / M10x30MM / ZP / DIN-912 / 12.9 GR,0.516,"veto:finish,grade,material,std,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,SAIL,S100007,HEX BOLT / 8.8 GR / BLACK / DIN-931,0.7496,"veto:finish,grade,material,std,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,SAIL,S100063,HEX NUT / PLAIN / M10 / DIN-934 / A270,0.7686,"veto:finish,material,thread"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,SAIL,S100112,FLAT WASHER / DIN-125 / ZP / M16,0.4302,"veto:finish,material,std,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,SAIL,S100049,HEX BOLT / DIN-933 / 8.8 GR / GALVANIZED / M24x96MM,0.8072,"veto:grade,std,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,SAIL,S100119,FLAT WASHER / M12 / ZP / DIN-125,0.4316,"veto:finish,material,std,thread,type"
IOCL,RM-00018,Hex Nut – Hot Dip Galvanised – 8 – M20 – DIN 934,SAIL,S100161,SOCKET HEAD CAP SCREW / ZP / 12.9 GR / M10x35MM / DIN-912,0.5202,"veto:finish,grade,material,std,thread,type"
IOCL,RM-00001,Hex Bolt – M16 X 60 – 8.8 – DIN 931 – Black Oxide,NTPC,EGW000022,"Flat Washer, M14, DIN 125",0.4366,"veto:std,thread,type"
IOCL,RM-00001,Hex Bolt – M16 X 60 – 8.8 – DIN 931 – Black Oxide,NTPC,EGW000027,"Socket Screw, Blk Oxide, DIN 912, Gr.12.9",0.6788,"veto:grade,std,type"
IOCL,RM-00001,Hex Bolt – M16 X 60 – 8.8 – DIN 931 – Black Oxide,NTPC,EGW000029,"Socket Screw, DIN 912, Gr.12.9, M10 x 35 mm",0.5671,"veto:grade,std,thread,type"
IOCL,RM-00001,Hex Bolt – M16 X 60 – 8.8 – DIN 931 – Black Oxide,NTPC,EGW000026,"Stud Bolt, B-7, ASTM A193",0.4624,"veto:material,std,type"
IOCL,RM-00001,Hex Bolt – M16 X 60 – 8.8 – DIN 931 – Black Oxide,NTPC,EGW000004,"Hex Bolt, M20 x 80 mm, Blk Oxide, Gr.8.8, DIN 933",0.916,"veto:std,thread"
IOCL,RM-00001,Hex Bolt – M16 X 60 – 8.8 – DIN 931 – Black Oxide,NTPC,EGW000002,"Hex Bolt, IS 1364, M12 x 40 mm, Zinc Pltd",0.5573,"veto:finish,material,std,thread"
IOCL,RM-00001,Hex Bolt – M16 X 60 – 8.8 – DIN 931 – Black Oxide,NTPC,EGW000015,"Hex Nut, H.D.G., M12, Gr.8, DIN 934",0.5773,"veto:finish,grade,material,std,thread,type"
IOCL,RM-00001,Hex Bolt – M16 X 60 – 8.8 – DIN 931 – Black Oxide,NTPC,EGW000025,"Stud Bolt, M20 x 100 mm",0.403,"veto:thread,type"
IOCL,RM-00001,Hex Bolt – M16 X 60 – 8.8 – DIN 931 – Black Oxide,NTPC,EGW000014,"Hex Nut, Gr.A4-70, M10, Plaid Finish",0.4401,"veto:thread,type"
IOCL,RM-00001,Hex Bolt – M16 X 60 – 8.8 – DIN 931 – Black Oxide,NTPC,EGW000016,"Hex Nut, M14, H.D.G., Gr.8",0.4737,"veto:finish,grade,material,thread,type"
IOCL,RM-00001,Hex Bolt – M16 X 60 – 8.8 – DIN 931 – Black Oxide,NTPC,EGW000005,"Hex Bolt, DIN 933, M10 x 30 mm, Gr.A2-70",0.742,"veto:std,thread"
IOCL,RM-00001,Hex Bolt – M16 X 60 – 8.8 – DIN 931 – Black Oxide,NTPC,EGW000017,"Hex Nut, M14, H.D.G., DIN 934",0.6237,"veto:finish,material,std,thread,type"
IOCL,RM-00001,Hex Bolt – M16 X 60 – 8.8 – DIN 931 – Black Oxide,NTPC,EGW000018,"Hex Nut, DIN 934, M20, H.D.G., Gr.8",0.6093,"veto:finish,grade,material,std,thread,type"
IOCL,RM-00001,Hex Bolt – M16 X 60 – 8.8 – DIN 931 – Black Oxide,NTPC,EGW000012,"Hex Nut, M16, Zinc Pltd, DIN 934",0.5987,"veto:finish,material,std,thread,type"
IOCL,RM-00001,Hex Bolt – M16 X 60 – 8.8 – DIN 931 – Black Oxide,NTPC,EGW000011,"Hex Bolt, Gr.8.8, H.D.G., M24 x 96 mm",0.6355,"veto:finish,material,thread"
IOCL,RM-00001,Hex Bolt – M16 X 60 – 8.8 – DIN 931 – Black Oxide,NTPC,EGW000006,"Hex Bolt, DIN 933, M10 x 30 mm, Gr.A4-70, Plain Finish",0.7069,"veto:finish,material,std,thread"
